region,title,url,publish_date,source,language,title_for_nrc,sentiment,sentiment_score,anger,fear,joy,trust,sadness,surprise,disgust,anticipation
Europe,Donald Trump signe un décret pour protéger les revenus pétroliers vénézuéliens détenus aux États-Unis,https://www.leparisien.fr/international/etats-unis/donald-trump-signe-un-decret-pour-proteger-les-revenus-petroliers-venezueliens-detenus-aux-etats-unis-10-01-2026-Z5ICBEPM3ZEGDD64HMQRHU4J3E.php,1/10/26,leparisien.fr,fr,Donald Trump signs executive order to protect Venezuelan oil revenues held in the United States,positive,0.5383,0,0,0,1,0,1,0,0
Europe,US urges its citizens to flee Venezuela amid reports of paramilitaries,https://www.theguardian.com/us-news/2026/jan/10/us-citizens-venezuela-paramilitaries,1/10/26,theguardian.com,en,US urges its citizens to flee Venezuela amid reports of paramilitaries,negative,0.8134,0,1,0,0,0,0,0,0
Europe,'Shed no tears for Nicolas Maduro – the Left's anger at Trump is remarkable',https://www.express.co.uk/news/world/2156133/nicolas-maduro-donald-trump,1/10/26,express.co.uk,en,'Shed no tears for Nicolas Maduro – the Left's anger at Trump is remarkable',negative,0.9284,1,0,1,1,0,2,0,0
Europe,Nicaragua’s government says it’s freeing detainees after pressure from the US,https://www.independent.co.uk/news/nicaragua-interior-ministry-nicolas-maduro-mexico-city-venezuelan-b2898172.html,1/10/26,independent.co.uk,en,Nicaragua’s government says it’s freeing detainees after pressure from the US,negative,0.4354,0,1,0,0,0,0,0,0
Europe,"Anschläge und Entführungen: Der Vulkan, das Tennis – und wo ist jetzt noch mal links?",https://taz.de/Anschlaege-und-Entfuehrungen/!6140188/,1/10/26,taz.de,de,"Attacks and kidnappings: The volcano, the tennis – and where is the left now?",neutral,0.8057,0,1,0,0,0,1,0,0
Europe,Um Pfändung zu vermeiden: Trump unterzeichnet Dekret zum Schutz von US-Einnahmen aus venezolanischem Öl,https://www.tagesspiegel.de/internationales/um-pfandung-zu-vermeiden-trump-unterzeichnet-dekret-zum-schutz-von-us-einnahmen-aus-venezolanischem-ol-15123942.html,1/10/26,tagesspiegel.de,de,To avoid seizure: Trump signs executive order protecting US revenues from Venezuelan oil,neutral,0.7361,0,2,0,1,0,1,0,0
Europe,Kiews Bürgermeister Klitschko in BILD: „Putin will den Willen der Ukrainer brechen“,https://www.bild.de/politik/ausland-und-internationales/kiew-buergermeister-klitschko-in-bild-putin-will-den-willen-der-ukrainer-brechen-69627b3e4d1d5f581eeb273f,1/10/26,bild.de,de,Kiev Mayor Klitschko in BILD: “Putin wants to break the will of the Ukrainians”,negative,0.6047,0,0,0,0,0,1,0,0
Europe,„Donroe“-Doktrin: Ich hätte gern die Heuchelei zurück,https://taz.de/Donroe-Doktrin/!6140139/,1/10/26,taz.de,de,“Donroe” Doctrine: I would like the hypocrisy back,negative,0.5608,0,0,0,1,0,0,0,0
Europe,US-Gesundheitsminister kritisiert Bundesregierung wegen Corona-Verfahren,https://www.sueddeutsche.de/politik/usa-news-liveblog-us-gesundheitsminister-kennedy-jr-minneapolis-ice-renee-nicole-good-syrien-islamischer-staat-li.3366194,1/10/26,sueddeutsche.de,de,US Minister of Health criticizes the federal government over Corona procedures,negative,0.5918,0,1,0,0,0,0,0,0
Europe,US-Angriff auf Venezuela: Ein Land im Wartemodus,https://taz.de/US-Angriff-auf-Venezuela/!6140191/,1/10/26,taz.de,de,US attack on Venezuela: A country in waiting mode,negative,0.678,1,1,0,0,0,0,0,0
Europe,Donald Trump says Iran is 'looking at freedom' as he suggests US is 'ready to help' protesters,https://www.gbnews.com/news/world/iran-news-donald-trump-tehran-looking-at-freedom,1/10/26,gbnews.com,en,Donald Trump says Iran is 'looking at freedom' as he suggests US is 'ready to help' protesters,neutral,0.4266,0,0,1,1,0,1,0,1
Europe,"Venezuela, Grönland, Ukraine: Merz im Krisenmodus",https://www.dw.com/de/venezuela-gr%C3%B6nland-ukraine-merz-im-krisenmodus/a-75449856?maca=de-rss-de-all-1119-rdf,1/10/26,dw.com,de,"Venezuela, Greenland, Ukraine: Merz in crisis mode",negative,0.7624,0,0,0,0,0,0,0,0
Europe,Wie ein deutscher Unternehmer in Venezuela der Krise trotzt,https://www.dw.com/de/wie-ein-deutscher-unternehmer-in-venezuela-der-krise-trotzt/a-75448567?maca=de-rss-de-all-1119-rdf,1/10/26,dw.com,de,How a German entrepreneur in Venezuela is defying the crisis,negative,0.7307,0,0,0,0,0,0,0,0
Europe,Venezuela: Ist die Intervention der Beginn einer neuen Ordnung?,https://www.faz.net/aktuell/politik/ausland/venezuela-ist-die-intervention-der-beginn-einer-neuen-ordnung-accg-110816713.html,1/10/26,faz.net,de,Venezuela: Is the intervention the beginning of a new order?,neutral,0.7564,0,0,0,0,1,0,0,0
Europe,Lateinamerikapolitik: Nicht alle Wege führen zu Trump,https://www.faz.net/aktuell/politik/usa-unter-trump/lateinamerikapolitik-nicht-alle-wege-fuehren-zu-trump-accg-200420727.html,1/10/26,faz.net,de,Latin American policy: Not all roads lead to Trump,neutral,0.6432,0,0,0,1,0,1,0,0
Europe,Maduros Nachfolgerin Delcy Rodríguez: Despotin im Dienste Trumps,https://www.faz.net/aktuell/politik/ausland/maduros-nachfolgerin-delcy-rodriguez-despotin-im-dienste-trumps-accg-110816618.html,1/10/26,faz.net,de,Maduro's successor Delcy Rodríguez: despot in Trump's service,negative,0.9136,0,0,0,0,0,1,0,0
Europe,CNN Host Rips Trump Expansion Monroe Doctrine After Issuing Threats Against Cuba & Mexico,https://www.ibtimes.co.uk/cnn-host-rips-trumps-expansion-monroe-doctrine-after-maduro-capture-threats-against-cuba-mexico-1769888,1/10/26,ibtimes.co.uk,en,CNN Host Rips Trump Expansion Monroe Doctrine After Issuing Threats Against Cuba & Mexico,negative,0.8108,0,0,0,1,0,1,0,0
Europe,Nicaragua lässt als Geste des „Friedens“ und des „Dialogs“ dutzende Häftlinge frei,https://www.epochtimes.de/politik/ausland/nicaragua-laesst-als-geste-des-friedens-und-des-dialogs-dutzende-haeftlinge-frei-a5356493.html,1/10/26,epochtimes.de,de,Nicaragua releases dozens of prisoners as a gesture of “peace” and “dialogue.”,neutral,0.6618,0,0,1,1,0,0,0,1
Europe,Morning Briefing Plus: Interview mit einem Getriebenen,https://www.handelsblatt.com/meinung/morningbriefing/morning-briefing-plus-interview-mit-einem-getriebenen/100189965.html,1/10/26,handelsblatt.com,de,Morning Briefing Plus: Interview with a driven person,neutral,0.9407,0,0,0,0,0,0,0,0
Europe,State Department warns 'leave Venezuela now' as militias hunt US citizens,https://www.express.co.uk/news/world/2156201/state-department-warns-leave-venezuela,1/10/26,express.co.uk,en,State Department warns 'leave Venezuela now' as militias hunt US citizens,negative,0.8346,0,0,0,0,1,1,0,0
Europe,Lateinamerika: Nicaragua reagiert auf US-Forderung und lässt Gefangene frei,https://www.zeit.de/politik/ausland/2026-01/nicaragua-usa-freilassungen-politische-gefangene-venezuela-maduro,1/10/26,zeit.de,de,Latin America: Nicaragua responds to US demands and releases prisoners,neutral,0.5772,0,0,0,0,0,0,0,0
Europe,Doomsday Plane' is spotted in LA sparking panic after Maduro's capture,https://www.dailymail.co.uk/news/article-15451721/doomsday-plane-la-maduro-capture.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,1/10/26,dailymail.co.uk,en,Doomsday Plane' is spotted in LA sparking panic after Maduro's capture,negative,0.8713,1,2,0,0,1,0,1,1
Europe,Trump's plans for attacking Iran are revealed including large-scale aerial strikes on multiple military targets... as president says America is 'ready to help' after night of bloodshed,https://www.dailymail.co.uk/news/article-15452203/trump-iran-Venezuela-protestors-truth-social.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,1/10/26,dailymail.co.uk,en,Trump's plans for attacking Iran are revealed including large-scale aerial strikes on multiple military targets... as president says America is 'ready to help' after night of bloodshed,negative,0.7529,2,3,0,1,2,3,2,1
Europe,"Venezuela, Greenland, Ukraine: Germany's Merz in crisis mode",https://www.dw.com/en/venezuela-greenland-ukraine-germanys-merz-in-crisis-mode/a-75452671?maca=en-rss-en-all-1573-rdf,1/10/26,dw.com,de,"Venezuela, Greenland, Ukraine: Germany's Merz in crisis mode",negative,0.8561,0,0,0,0,0,0,0,0
Europe,Der Wochenrückblick - Die richtige Sicht,https://paz.de/artikel/die-richtige-sicht-a16451.html,1/10/26,paz.de,de,The weekly review - the right view,neutral,0.9144,0,0,0,0,0,0,0,0
Europe,"Pour résister à Trump et Poutine, la transition écologique est notre meilleure arme",https://www.nouvelobs.com/ecologie/20260110.OBS111365/pour-resister-a-trump-et-poutine-la-transition-ecologique-est-notre-meilleure-arme.html,1/10/26,nouvelobs.com,fr,"To resist Trump and Putin, the ecological transition is our best weapon",positive,0.8029,0,0,0,0,0,1,0,0
Europe,"Venezuela, Greenland, Ukraine: Germany's Merz in crisis mode",https://www.dw.com/en/venezuela-greenland-ukraine-germanys-merz-in-crisis-mode/a-75452671?maca=en-rss-en-top-1022-rdf,1/10/26,dw.com,de,"Venezuela, Greenland, Ukraine: Germany's Merz in crisis mode",negative,0.8561,0,0,0,0,0,0,0,0
Europe,Scottish budget: Robison faces reality check as spending spree risks future crisis,https://www.heraldscotland.com/politics/holyrood/25743995.election-year-budget-push-scotland-closer-financial-cliff/?ref=rss,1/10/26,heraldscotland.com,en,Scottish budget: Robison faces reality check as spending spree risks future crisis,negative,0.5516,0,0,0,1,0,0,0,0
Europe,Trump signs order to protect Venezuelan oil revenue in US accounts,https://www.independent.co.uk/news/world/americas/us-politics/trump-venezuela-oil-revenue-us-accounts-b2898134.html,1/10/26,independent.co.uk,en,Trump signs order to protect Venezuelan oil revenue in US accounts,neutral,0.5046,0,0,0,1,0,1,0,0
Europe,"Enlèvement de Maduro : à Paris, une manifestation pour s’opposer à l’impérialisme de Trump",https://www.humanite.fr/politique/donald-trump/enlevement-de-maduro-a-paris-une-manifestation-pour-sopposer-a-limperialisme-de-trump,1/10/26,humanite.fr,fr,"Kidnapping of Maduro: in Paris, a demonstration to oppose Trump's imperialism",negative,0.6854,0,0,0,0,0,1,0,0
Europe,"Venezuela, Greenland, Ukraine: Germany's Merz in crisis mode",https://www.dw.com/en/venezuela-greenland-ukraine-germanys-merz-in-crisis-mode/a-75452671?maca=en-rss-en-ger-1023-rdf,1/10/26,dw.com,de,"Venezuela, Greenland, Ukraine: Germany's Merz in crisis mode",negative,0.8561,0,0,0,0,0,0,0,0
Europe,Protesters swarm US consulate in Edinburgh call for release of Maduro,https://www.heraldscotland.com/news/25755534.protesters-swarm-us-consulate-edinburgh-call-release-maduro/?ref=rss,1/10/26,heraldscotland.com,en,Protesters swarm US consulate in Edinburgh call for release of Maduro,negative,0.7698,0,0,0,0,0,0,1,0
Europe,"Venezuela kippt über Nacht: Öl, Gold und Dollar – so verändert sich die Welt",https://www.focus.de/finanzen/boerse/venezuela-kippt-ueber-nacht-oel-gold-und-dollar-so-veraendert-sich-die-welt_876da7b8-f097-4adb-b8f0-448bb7352ab8.html,1/10/26,focus.de,de,"Venezuela tilts overnight: oil, gold and dollars – this is how the world changes",neutral,0.5619,0,0,0,0,0,0,0,0
Europe,"En Iran, la contestation se poursuit à Téhéran et dans plusieurs villes samedi soir ; Donald Trump affirme que les Etats-Unis « se tiennent prêts à aider » les manifestants",https://www.lemonde.fr/international/article/2026/01/10/en-iran-la-constestation-se-poursuit-a-teheran-et-dans-plusieurs-villes-samedi-soir-donald-trump-met-en-garde-le-regime-contre-la-possible-repression_6661328_3210.html,1/10/26,lemonde.fr,fr,"In Iran, protests continue in Tehran and several cities on Saturday evening; Donald Trump says the United States “stands ready to help” protesters",positive,0.3885,0,0,0,2,0,1,0,2
Europe,Iran’s internet shutdown is chillingly precise and may last some time,https://www.theguardian.com/world/2026/jan/10/irans-internet-shutdown-is-strikingly-sophisticated-and-may-last-some-time,1/10/26,theguardian.com,en,Iran’s internet shutdown is chillingly precise and may last some time,negative,0.655,0,0,0,0,0,0,0,1
Europe,Why Russia’s economy is unlikely to collapse even if oil prices fall,https://www.theguardian.com/business/2026/jan/10/russia-economy-collapse-oil-prices-fall-war,1/10/26,theguardian.com,en,Why Russia’s economy is unlikely to collapse even if oil prices fall,negative,0.8386,0,1,0,1,2,0,1,0
Europe,David Lammy: JD Vance agrees that sexualised AI images on X are ‘unacceptable’,https://www.theguardian.com/us-news/2026/jan/10/ai-generated-sexualised-images-x-jd-vance-grok,1/10/26,theguardian.com,en,David Lammy: JD Vance agrees that sexualised AI images on X are ‘unacceptable’,negative,0.7892,0,0,0,0,1,0,0,0
Europe,Mamdani’s first 10 days: getting things done despite right’s dystopian fantasies,https://www.theguardian.com/us-news/2026/jan/10/zohran-mamdani-new-york-10-days,1/10/26,theguardian.com,en,Mamdani’s first 10 days: getting things done despite right’s dystopian fantasies,positive,0.4723,0,0,0,0,0,0,0,0
Europe,"Donald Trump's unhinged latest, strange behaviour and lies about ICE shooting",https://www.mirror.co.uk/news/politics/donald-trumps-unhinged-latest-strange-36531535,1/10/26,mirror.co.uk,en,"Donald Trump's unhinged latest, strange behaviour and lies about ICE shooting",negative,0.9062,1,1,0,0,0,1,0,0
Europe,US Sonic Weapon Left Venezuelan Soldiers Bleeding Vomiting Blood Maduro Capture Operation,https://www.ibtimes.co.uk/us-sonic-weapon-left-venezuelan-soldiers-bleeding-vomiting-blood-during-maduro-capture-operation-1769871,1/10/26,ibtimes.co.uk,en,US Sonic Weapon Left Venezuelan Soldiers Bleeding Vomiting Blood Maduro Capture Operation,negative,0.8329,0,2,0,1,1,0,1,0
Europe,«Nous ne voulons pas être Américains»: les partis groenlandais s'opposent aux velléités de Trump,https://www.lopinion.fr/international/nous-ne-voulons-pas-etre-americains-les-partis-groenlandais-sopposent-aux-velleites-de-trump,1/10/26,lopinion.fr,fr,“We don’t want to be Americans”: Greenlandic parties oppose Trump’s desires,negative,0.9256,0,0,0,1,0,1,0,0
Europe,Moment Fox News halted for breaking alert as Trump completely 'loses it',https://www.express.co.uk/showbiz/tv-radio/2156171/moment-fox-news-halted-breaking-trump,1/10/26,express.co.uk,en,Moment Fox News halted for breaking alert as Trump completely 'loses it',negative,0.8359,0,0,0,0,0,1,0,0
Europe,"‘History will tell’: as US pressure grows, Cuba edges closer to collapse amid mass exodus",https://www.theguardian.com/global-development/2026/jan/10/cuba-regime-polycrisis-collapse-exodus-economy-migration-us-sanctions-trump,1/10/26,theguardian.com,en,"‘History will tell’: as US pressure grows, Cuba edges closer to collapse amid mass exodus",negative,0.6264,0,1,0,0,1,0,1,0
Europe,Trinidad and Tobago went all in with the US – it will prove a costly misjudgment,https://www.theguardian.com/world/commentisfree/2026/jan/10/trinidad-and-tobago-us-veneauela-costly-misjudgment,1/10/26,theguardian.com,en,Trinidad and Tobago went all in with the US – it will prove a costly misjudgment,negative,0.9074,0,0,0,0,0,0,0,0
Europe,Inside Tony Dokoupil’s chaotic first week as the CBS Evening News anchor,https://www.theguardian.com/media/2026/jan/10/tony-dokoupil-cbs-evening-news-anchor-first-week,1/10/26,theguardian.com,en,Inside Tony Dokoupil’s chaotic first week as the CBS Evening News anchor,neutral,0.5392,1,0,0,0,0,0,0,0
Europe,Venezuela launches talks with Trump administration,https://www.dw.com/en/venezuela-launches-talks-with-trump-administration/a-75458362?maca=en-rss-en-all-1573-xml-atom,1/10/26,dw.com,en,Venezuela launches talks with Trump administration,neutral,0.6853,0,0,0,0,0,1,0,0
Europe,Self-interest over ideology as disparate inner circle shapes Trump foreign policy,https://www.theguardian.com/us-news/2026/jan/10/trump-worldview-inner-circle-personal-whim,1/10/26,theguardian.com,en,Self-interest over ideology as disparate inner circle shapes Trump foreign policy,neutral,0.6514,0,0,0,1,0,1,0,0
Europe,Trump news at a glance: president pitches oil companies on major extractions in Venezuela,https://www.theguardian.com/us-news/2026/jan/09/trump-administration-news-latest-updates-today,1/10/26,theguardian.com,en,Trump news at a glance: president pitches oil companies on major extractions in Venezuela,neutral,0.6029,0,0,0,1,0,1,0,0
Europe,Donald Trump's Venezuela attack stuns Europe's far right,https://www.dw.com/en/donald-trumps-venezuela-attack-stuns-europes-far-right/a-75450701?maca=en-rss-en-all-1573-xml-atom,1/10/26,dw.com,en,Donald Trump's Venezuela attack stuns Europe's far right,negative,0.8844,1,1,0,0,0,1,0,0
Europe,A German entrepreneur sees opportunity in Venezuela's crisis,https://www.dw.com/en/a-german-entrepreneur-sees-opportunity-in-venezuelas-crisis/a-75453304?maca=en-rss-en-all-1573-xml-atom,1/10/26,dw.com,fr,A German entrepreneur sees opportunity in Venezuela's crisis,neutral,0.4261,0,0,0,0,0,0,0,1
Europe,"Venezuela, Greenland, Ukraine: Germany's Merz in crisis mode",https://www.dw.com/en/venezuela-greenland-ukraine-germanys-merz-in-crisis-mode/a-75452671?maca=en-rss-en-all-1573-xml-atom,1/10/26,dw.com,de,"Venezuela, Greenland, Ukraine: Germany's Merz in crisis mode",negative,0.8561,0,0,0,0,0,0,0,0
Europe,US attempts to paint Nicolas Maduro as a drug baron,https://www.dw.com/en/us-attempts-to-paint-nicolas-maduro-as-a-drug-baron/a-75412549?maca=en-rss-en-all-1573-xml-atom,1/10/26,dw.com,en,US attempts to paint Nicolas Maduro as a drug baron,negative,0.8461,0,0,0,0,0,0,0,0
Europe,Appel inattendu avec Donald Trump,https://www.lexpress.fr/monde/amerique/appel-inattendu-avec-donald-trump-comment-la-colombie-a-evite-lescalade-militaire-americaine-BIHNAAWLGNBSVJYBBVJIJFOSCA/,1/10/26,lexpress.fr,fr,Unexpected call with Donald Trump,negative,0.4527,0,1,1,0,0,2,0,1
Europe,"Donald Trump, Vladimir Poutine, Xi Jinping",https://www.lexpress.fr/monde/amerique/donald-trump-vladimir-poutine-xi-jinping-les-predateurs-du-nouvel-ordre-mondial-U62DDKLVM5DXRMGELWXJTCCMAE/,1/10/26,lexpress.fr,lt,"Donald Trump, Vladimir Poutine, Xi Jinping",neutral,0.6102,0,0,0,0,0,1,0,0
Europe,Amerikanische Außenpolitik,https://www.cicero.de/aussenpolitik/amerikanische-aussenpolitik-usa-sie-sind-wieder-da,1/9/26,cicero.de,de,American foreign policy,neutral,0.7177,0,0,0,1,0,0,0,0
Europe,Donald Trump's Venezuela attack stuns Europe's far right,https://www.dw.com/en/donald-trumps-venezuela-attack-stuns-europes-far-right/a-75450701?maca=en-rss-en-top-1022-xml-atom,1/10/26,dw.com,sv,Donald Trump's Venezuela attack stuns Europe's far right,negative,0.8844,1,1,0,0,0,1,0,0
Europe,Venezuela launches talks with Trump administration,https://www.dw.com/en/venezuela-launches-talks-with-trump-administration/a-75458362?maca=en-rss-en-top-1022-xml-atom,1/10/26,dw.com,en,Venezuela launches talks with Trump administration,neutral,0.6853,0,0,0,0,0,1,0,0
Europe,Verliert China nach dem US-Angriff in Lateinamerika an Einfluss?,https://www.tagesschau.de/ausland/amerika/venezuela-china-usa-100.html,1/10/26,tagesschau.de,de,Is China losing influence in Latin America after the US attack?,neutral,0.5078,2,1,0,0,1,0,0,0
Europe,US attempts to paint Nicolas Maduro as a drug baron,https://www.dw.com/en/us-attempts-to-paint-nicolas-maduro-as-a-drug-baron/a-75412549?maca=en-rss-en-top-1022-xml-atom,1/10/26,dw.com,en,US attempts to paint Nicolas Maduro as a drug baron,negative,0.8461,0,0,0,0,0,0,0,0
Europe,"ExxonMobil diz que ""hoje é impossível investir na Venezuela""",https://www.dw.com/pt-br/exxonmobil-diz-que-hoje-%C3%A9-imposs%C3%ADvel-investir-na-venezuela/a-75460468?maca=bra-rss-br-top-1029-rdf,1/10/26,dw.com,pt,"ExxonMobil says ""it is impossible to invest in Venezuela today""",negative,0.804,0,0,0,0,1,0,0,0
Europe,Donald Trump signe un décret pour protéger les revenus pétroliers vénézuéliens détenus aux États-Unis,https://www.lefigaro.fr/conjoncture/donald-trump-signe-un-decret-pour-proteger-les-revenus-petroliers-venezueliens-detenus-aux-etats-unis-20260110,1/10/26,lefigaro.fr,fr,Donald Trump signs executive order to protect Venezuelan oil revenues held in the United States,positive,0.5383,0,0,0,1,0,1,0,0
Europe,Donald Trump signe un décret pour protéger les revenus pétroliers vénézuéliens détenus aux États-Unis,https://www.sudouest.fr/international/etats-unis/donald-trump/donald-trump-signe-un-decret-pour-proteger-les-revenus-petroliers-venezueliens-detenus-aux-etats-unis-27366493.php,1/10/26,sudouest.fr,fr,Donald Trump signs executive order to protect Venezuelan oil revenues held in the United States,positive,0.5383,0,0,0,1,0,1,0,0
Europe,US-Diplomaten in Caracas um über Öl-Investitionen zu sprechen,https://www.epochtimes.de/politik/ausland/usa-machen-druck-diplomatische-vertretung-in-caracas-und-oel-investitionen-als-ziel-a5356253.html,1/10/26,epochtimes.de,de,US diplomats in Caracas to discuss oil investments,neutral,0.8792,0,0,0,0,0,0,0,0
Europe,"DAN HODGES: He's grappling with dangers from Russia, Iran, China AND an increasingly erratic Donald Trump. So in a final bid to keep Labour rebels in check, Starmer is going for the nuclear option",https://www.dailymail.co.uk/debate/article-15451779/DAN-HODGES-starmer-nuclear-option-labour-rebels-danger-china-iran-trump.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,1/10/26,dailymail.co.uk,en,"DAN HODGES: He's grappling with dangers from Russia, Iran, China AND an increasingly erratic Donald Trump. So in a final bid to keep Labour rebels in check, Starmer is going for the nuclear option",negative,0.818,0,0,0,0,0,2,0,0
Europe,Donald Trump blunders and accidentally reads private note out loud,https://metro.co.uk/2026/01/10/donald-trump-blunders-accidentally-reads-private-note-loud-26201615/,1/10/26,metro.co.uk,en,Donald Trump blunders and accidentally reads private note out loud,negative,0.898,0,0,0,0,0,2,0,0
Europe,PETER HITCHENS: You may applaud Donald Trump now - but a world in which power and money rule will be a violent and miserable place,https://www.dailymail.co.uk/debate/article-15451739/PETER-HITCHENS-You-applaud-Donald-Trump-world-power-money-rule-violent-miserable-place.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,1/10/26,dailymail.co.uk,en,PETER HITCHENS: You may applaud Donald Trump now - but a world in which power and money rule will be a violent and miserable place,negative,0.9402,3,2,1,2,1,3,2,1
Europe,Trump cherche-t-il à obtenir la capitulation de Cuba par un blocus énergétique?,https://reseauinternational.net/trump-cherche-t-il-a-obtenir-la-capitulation-de-cuba-par-un-blocus-energetique/,1/10/26,reseauinternational.net,fr,Is Trump seeking the capitulation of Cuba through an energy blockade?,negative,0.7546,1,1,0,0,1,1,0,0
Europe,"Inside Germany: A 'pig-cold' start to the year, Bert and Ernie traffic lights and the hour of birds",https://www.thelocal.de/20260110/inside-germany-a-pig-cold-start-to-the-year-bert-and-ernie-traffic-lights-and-the-hour-of-birds,1/10/26,thelocal.de,en,"Inside Germany: A 'pig-cold' start to the year, Bert and Ernie traffic lights and the hour of birds",negative,0.5914,0,0,0,0,0,0,1,1
Europe,Chilling warning to Iran over Trump's 'locked and loaded' threat as regime defies him and kills 50 protesters,https://www.dailymail.co.uk/news/article-15451663/iran-warning-protest-killing-threat-trump.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,1/10/26,dailymail.co.uk,en,Chilling warning to Iran over Trump's 'locked and loaded' threat as regime defies him and kills 50 protesters,negative,0.9164,1,2,0,0,0,1,0,0
Europe,Donald Trump's Venezuela attack stuns Europe's far right,https://www.dw.com/en/donald-trumps-venezuela-attack-stuns-europes-far-right/a-75450701?maca=en-rss-en-world-4025-rdf,1/10/26,dw.com,en,Donald Trump's Venezuela attack stuns Europe's far right,negative,0.8844,1,1,0,0,0,1,0,0
Europe,Venezuela launches talks with Trump administration,https://www.dw.com/en/venezuela-launches-talks-with-trump-administration/a-75458362?maca=en-rss-en-world-4025-rdf,1/10/26,dw.com,en,Venezuela launches talks with Trump administration,neutral,0.6853,0,0,0,0,0,1,0,0
Europe,Ready to serve in dad's Army? Brits warned to be ready for WW3,https://www.dailystar.co.uk/news/latest-news/ready-serve-dads-army-brits-36526923,1/10/26,dailystar.co.uk,en,Ready to serve in dad's Army? Brits warned to be ready for WW3,neutral,0.5491,0,1,0,1,0,1,0,3
Europe,US-Jagd auf ein russisches Tankschiff bedroht Chinas Straßenbau,https://www.focus.de/finanzen/us-jagd-auf-ein-russisches-tankschiff-bedroht-chinas-strassenbau_f0be2f3d-6df4-42e7-b3d5-1527a54d38c7.html,1/10/26,focus.de,de,US hunt for Russian tanker threatens China's road construction,negative,0.6068,0,0,0,0,0,0,0,0
Europe,Putins Lügen fliegen auf – warum die Luft für Russland im Ukraine-Krieg dünner wird,https://www.t-online.de/nachrichten/ukraine/id_101075250/ukraine-krieg-putin-fliegt-auf-die-luft-fuer-russland-wird-duenner.html,1/9/26,t-online.de,de,Putin's lies are exposed - why the air is getting thinner for Russia in the Ukraine war,negative,0.8012,0,1,0,0,0,0,0,0
Europe,Machado will Friedensnobelpreis an US-Präsidenten verschenken – Donald Trump reagiert,https://www.t-online.de/nachrichten/ausland/id_101077032/friedensnobelpreis-venezuelas-machado-will-trump-auszeichnen-er-reagiert.html,1/10/26,t-online.de,de,Machado wants to give away the Nobel Peace Prize to US President – ​​Donald Trump reacts,neutral,0.7243,0,0,1,2,0,1,0,1
Europe,Spaniens größter Ölkonzern will in Venezuela investieren,https://www.n-tv.de/wirtschaft/Spanischer-Oelkonzern-Repsol-will-in-Venezuela-investieren-id30225558.html,1/10/26,n-tv.de,de,Spain's largest oil company wants to invest in Venezuela,neutral,0.6834,0,0,0,0,0,0,0,0
Europe,"Exxon-CEO widerspricht Trump bei Öl-Gipfel: Venezuela ist ""derzeit nicht investierbar""",https://www.focus.de/politik/ausland/exxon-ceo-widerspricht-trump-bei-oel-gipfel-venezuela-ist-derzeit-nicht-investierbar_c03a4ebc-75f2-499c-98e2-ed0250aa69b5.html,1/10/26,focus.de,de,Exxon CEO contradicts Trump at oil summit: Venezuela is “currently not investable”,negative,0.7451,0,0,0,0,0,1,0,0
Europe,Vladimir Putin rejects Ukraine peace plan AGAIN as Russia claims US-European proposal is 'true axis of war',https://www.gbnews.com/news/world/vladimir-putin-rejects-ukraine-peace-plan-russia,1/10/26,gbnews.com,en,Vladimir Putin rejects Ukraine peace plan AGAIN as Russia claims US-European proposal is 'true axis of war',negative,0.8791,1,2,2,2,1,0,0,2
Europe,Labour lefties need to wake up to the new Trump reality,https://www.thesun.co.uk/news/politics/37871603/ian-austin-donald-trump-greenland/,1/10/26,thesun.co.uk,en,Labour lefties need to wake up to the new Trump reality,negative,0.8074,0,0,0,0,0,1,0,0
Europe,"Grönlands Parteichefs: ""Wir wollen keine Amerikaner sein""",https://www.dw.com/de/groenland-parteichefs-wir-wollen-keine-amerikaner-sein-daenemark-donald-trump-drohungen/a-75459560?maca=de-rss-de-news-1089-xml-atom,1/10/26,dw.com,de,"Greenland's party leaders: ""We don't want to be Americans""",neutral,0.6584,0,0,0,1,0,0,0,0
Europe,"Témoignage. « Je veux que les USA contrôlent notre pays », des exilés vénézuéliens en Ardèche se réjouissent de la capture de Maduro",https://www.ledauphine.com/defense-guerre-conflit/2026/01/10/je-veux-que-les-usa-controlent-notre-pays-des-exiles-venezueliens-en-ardeche-se-rejouissent-de-la-capture-de-maduro,1/10/26,ledauphine.com,fr,"Testimony. “I want the USA to control our country”, Venezuelan exiles in Ardèche rejoice at the capture of Maduro",negative,0.5534,0,0,1,2,0,1,0,1
Europe,Maduro : quand le niveau de l'analyse politique des LR plonge dans les égouts,https://www.lelibrepenseur.org/maduro-quand-le-niveau-de-lanalyse-politique-des-lr-plonge-dans-les-egouts/,1/10/26,lelibrepenseur.org,fr,Maduro: when the level of LR political analysis plunges into the sewers,negative,0.9041,0,0,0,1,0,0,0,0
